,Unnamed: 0,Approved symbol,Alias symbol,Ensembl gene ID
7650,16513.0,GEMIN4,HHRF-1,ENSG00000179409
7651,16514.0,GEMIN4,DKFZP434B131,ENSG00000179409
7652,16515.0,GEMIN4,p97,ENSG00000179409
7653,16516.0,GEMIN4,DKFZP434D174,ENSG00000179409
7654,16517.0,GEMIN4,HC56,ENSG00000179409
7655,16518.0,GEMIN4,HCAP1,ENSG00000179409
7656,16520.0,GEMIN6,FLJ23459,ENSG00000152147
7657,16521.0,GEMIN7,FLJ13956,ENSG00000142252
7658,16524.0,GEMIN8,FLJ20514,ENSG00000046647
7659,16539.0,GFAP,FLJ45472,ENSG00000131095
7660,16540.0,GFER,HSS,ENSG00000127554
7661,16541.0,GFER,ERV1,ENSG00000127554
7662,16542.0,GFER,ALR,ENSG00000127554
7663,16543.0,GFER,HERV1,ENSG00000127554
7664,16544.0,GFER,HPO1,ENSG00000127554
7665,16545.0,GFER,HPO2,ENSG00000127554
7666,16546.0,GFI1,GFI1A,ENSG00000162676
7667,16547.0,GFI1,GFI-1,ENSG00000162676
7668,16548.0,GFI1B,ZNF163B,ENSG00000165702
7669,16556.0,GFOD1,FLJ20330,ENSG00000145990
7670,16557.0,GFOD1,ADG-90,ENSG00000145990
7671,16559.0,GFOD2,FLJ23802,ENSG00000141098
7672,16560.0,GFOD2,MGC11335,ENSG00000141098
7673,16561.0,GFPT1,GFAT,ENSG00000198380
7674,16562.0,GFPT1,GFA,ENSG00000198380
7675,16563.0,GFPT1,GFAT1,ENSG00000198380
7676,16564.0,GFPT2,GFAT2,ENSG00000131459
7677,16565.0,GFRA1,RETL1,ENSG00000151892
7678,16566.0,GFRA1,GDNFR,ENSG00000151892
7679,16567.0,GFRA1,GFR-ALPHA-1,ENSG00000151892
7680,16568.0,GFRA1,RET1L,ENSG00000151892
7681,16569.0,GFRA1,TRNR1,ENSG00000151892
7682,16570.0,GFRA2,RETL2,ENSG00000168546
7683,16571.0,GFRA2,GDNFRB,ENSG00000168546
7684,16572.0,GFRA2,NTNRA,ENSG00000168546
7685,16573.0,GFRA2,TRNR2,ENSG00000168546
7686,16574.0,GFRA3,GFRa-3,ENSG00000146013
7687,16583.0,GGA1,,ENSG00000100083
7688,16584.0,GGA2,VEAR,ENSG00000103365
7689,16585.0,GGA2,KIAA1080,ENSG00000103365
7690,16586.0,GGA3,KIAA0154,ENSG00000125447
7691,16588.0,GGCT,MGC3077,ENSG00000006625
7692,16589.0,GGCT,CRF21,ENSG00000006625
7693,16590.0,GGCT,Ggc,ENSG00000006625
7694,16594.0,GGCX,VKCFD1,ENSG00000115486
7695,16595.0,GGH,,ENSG00000137563
7696,16599.0,GGNBP2,ZFP403,ENSG00000278311
7697,16600.0,GGNBP2,LZK1,ENSG00000278311
7698,16601.0,GGNBP2,FLJ22561,ENSG00000278311
7699,16602.0,GGNBP2,FLJ21230,ENSG00000278311
7700,16603.0,GGNBP2,DIF-3,ENSG00000278311
7701,16604.0,GGNBP2,DIF3,ENSG00000278311
7702,16605.0,GGPS1,GGPPS1,ENSG00000152904
7703,16612.0,GGT5,GGT-REL,ENSG00000099998
7704,16617.0,GGTA1,,ENSG00000204136
7705,16627.0,GH1,GH-N,ENSG00000259384
7706,16628.0,GH1,GHN,ENSG00000259384
7707,16629.0,GH1,GH,ENSG00000259384
7708,16630.0,GH1,hGH-N,ENSG00000259384
7709,16631.0,GH2,GH-V,ENSG00000136487
7710,16632.0,GH2,GHV,ENSG00000136487
7711,16633.0,GH2,GHL,ENSG00000136487
7712,16634.0,GH2,hGH-V,ENSG00000136487
7713,16637.0,GHITM,HSPC282,ENSG00000165678
7714,16638.0,GHITM,PTD010,ENSG00000165678
7715,16639.0,GHITM,DERP2,ENSG00000165678
7716,16640.0,GHITM,My021,ENSG00000165678
7717,16641.0,GHITM,TMBIM5,ENSG00000165678
7718,16642.0,GHR,GHBP,ENSG00000112964
7719,16643.0,GHRH,,ENSG00000118702
7720,16644.0,GHRHR,,ENSG00000106128
7721,16656.0,GIGYF2,KIAA0642,ENSG00000204120
7722,16657.0,GIGYF2,GYF2,ENSG00000204120
7723,16664.0,GIMAP2,DKFZp586D0824,ENSG00000106560
7724,16665.0,GIMAP2,HIMAP2,ENSG00000106560
7725,16666.0,GIMAP2,IMAP2,ENSG00000106560
7726,16667.0,GIMAP2,IAN12,ENSG00000106560
7727,16670.0,GIMAP4,HIMAP4,ENSG00000133574
7728,16671.0,GIMAP4,FLJ11110,ENSG00000133574
7729,16672.0,GIMAP4,IMAP4,ENSG00000133574
7730,16673.0,GIMAP4,IAN1,ENSG00000133574
7731,16674.0,GIMAP5,HIMAP3,ENSG00000196329
7732,16675.0,GIMAP5,IAN5,ENSG00000196329
7733,16676.0,GIMAP6,FLJ22690,ENSG00000133561
7734,16677.0,GIMAP6,IAN6,ENSG00000133561
7735,16678.0,GIMAP7,MGC27027,ENSG00000179144
7736,16679.0,GIMAP7,IAN7,ENSG00000179144
7737,16684.0,GIN1,FLJ20125,ENSG00000145723
7738,16685.0,GIN1,GIN-1,ENSG00000145723
7739,16686.0,GIN1,TGIN1,ENSG00000145723
7740,16692.0,GINS1,KIAA0186,ENSG00000101003
7741,16693.0,GINS1,PSF1,ENSG00000101003
7742,16694.0,GINS2,PSF2,ENSG00000131153
7743,16695.0,GINS2,Pfs2,ENSG00000131153
7744,16696.0,GINS3,FLJ13912,ENSG00000181938
7745,16697.0,GINS3,PSF3,ENSG00000181938
7746,16698.0,GINS4,MGC14799,ENSG00000147536
7747,16699.0,GINS4,SLD5,ENSG00000147536
7748,16700.0,GIP,,ENSG00000159224
7749,16701.0,GIPC1,TIP-2,ENSG00000123159
7750,16702.0,GIPC1,Hs.6454,ENSG00000123159
7751,16703.0,GIPC1,GIPC,ENSG00000123159
7752,16704.0,GIPC1,SEMCAP,ENSG00000123159
7753,16705.0,GIPC1,GLUT1CBP,ENSG00000123159
7754,16706.0,GIPC1,SYNECTIN,ENSG00000123159
7755,16707.0,GIPC1,NIP,ENSG00000123159
7756,16708.0,GIPC2,FLJ20075,ENSG00000137960
7757,16709.0,GIPC2,SEMCAP-2,ENSG00000137960
7758,16711.0,GIPR,,ENSG00000010310
7759,16712.0,GIT1,,ENSG00000108262
7760,16713.0,GIT2,KIAA0148,ENSG00000139436
7761,16714.0,GIT2,PKL,ENSG00000139436
7762,16715.0,GJA1,CX43,ENSG00000152661
7763,16716.0,GJA1,ODD,ENSG00000152661
7764,16717.0,GJA1,ODOD,ENSG00000152661
7765,16718.0,GJA1,SDTY3,ENSG00000152661
7766,16721.0,GJA3,CX46,ENSG00000121743
7767,16722.0,GJA4,CX37,ENSG00000187513
7768,16723.0,GJA5,CX40,ENSG00000265107
7769,16725.0,GJA8,CX50,ENSG00000121634
7770,16730.0,GJB1,CX32,ENSG00000169562
7771,16733.0,GJB3,CX31,ENSG00000188910
7772,16734.0,GJB4,CX30.3,ENSG00000189433
7773,16735.0,GJB5,CX31.1,ENSG00000189280
7774,16741.0,GJC1,CX45,ENSG00000182963
7775,16742.0,GJC2,CX47,ENSG00000198835
7776,16743.0,GJC2,CX46.6,ENSG00000198835
7777,16744.0,GJC2,SPG44,ENSG00000198835
7778,16746.0,GJD2,CX36,ENSG00000159248
7779,16753.0,GK,GK1,ENSG00000198814
7780,16754.0,GK,GKD,ENSG00000198814
7781,16757.0,GK2,GKTA,ENSG00000196475
7782,16760.0,GK5,MGC40579,ENSG00000175066
7783,16764.0,GKN1,AMP18,ENSG00000169605
7784,16765.0,GKN1,CA11,ENSG00000169605
7785,16766.0,GKN1,BRICD1,ENSG00000169605
7786,16776.0,GLA,GALA,ENSG00000102393
7787,16778.0,GLB1,EBP,ENSG00000170266
7788,16779.0,GLB1L,MGC10771,ENSG00000163521
7789,16780.0,GLB1L2,,ENSG00000149328
7790,16802.0,GLCE,KIAA0836,ENSG00000138604
7791,16803.0,GLCE,HSEPI,ENSG00000138604
7792,16804.0,GLDC,GCSP,ENSG00000178445
7793,16805.0,GLDC,NKH,ENSG00000178445
7794,16811.0,GLE1,hGLE1,ENSG00000119392
7795,16812.0,GLG1,MG-160,ENSG00000090863
7796,16813.0,GLG1,ESL-1,ENSG00000090863
7797,16814.0,GLG1,CFR-1,ENSG00000090863
7798,16815.0,GLI1,,ENSG00000111087
7799,16816.0,GLI2,THP2,ENSG00000074047
7800,16817.0,GLI2,HPE9,ENSG00000074047
7801,16818.0,GLI2,THP1,ENSG00000074047
7802,16819.0,GLI3,PAP-A,ENSG00000106571
7803,16820.0,GLI3,PAPA,ENSG00000106571
7804,16821.0,GLI3,PAPA1,ENSG00000106571
7805,16822.0,GLI3,PAPB,ENSG00000106571
7806,16823.0,GLI3,ACLS,ENSG00000106571
7807,16824.0,GLI3,PPDIV,ENSG00000106571
7808,16829.0,GLIPR1,RTVP1,ENSG00000139278
7809,16830.0,GLIPR1,GliPR,ENSG00000139278
7810,16833.0,GLIPR2,GAPR-1,ENSG00000122694
7811,16837.0,GLIS3,MGC33662,ENSG00000107249
7812,16839.0,GLMN,FAP48,ENSG00000174842
7813,16840.0,GLMN,GLML,ENSG00000174842
7814,16841.0,GLMN,GVM,ENSG00000174842
7815,16842.0,GLMN,FKBPAP,ENSG00000174842
7816,16845.0,GLO1,GLOD1,ENSG00000124767
7817,16846.0,GLOD4,CGI-150,ENSG00000167699
7818,16847.0,GLOD4,HC71,ENSG00000167699
7819,16849.0,GLP1R,GLP-1R,ENSG00000112164
7820,16850.0,GLP2R,,ENSG00000065325
7821,16851.0,GLRA1,,ENSG00000145888
7822,16852.0,GLRA2,,ENSG00000101958
7823,16853.0,GLRA3,,ENSG00000145451
7824,16855.0,GLRB,,ENSG00000109738
7825,16856.0,GLRX,GRX,ENSG00000173221
7826,16857.0,GLRX,GRX1,ENSG00000173221
7827,16858.0,GLRX2,GRX2,ENSG00000023572
7828,16859.0,GLRX2,bA101E13.1,ENSG00000023572
7829,16860.0,GLRX3,PICOT,ENSG00000108010
7830,16861.0,GLRX3,bA500G10.4,ENSG00000108010
7831,16862.0,GLRX3,GRX3,ENSG00000108010
7832,16863.0,GLRX3,GLRX4,ENSG00000108010
7833,16864.0,GLRX3,GRX4,ENSG00000108010
7834,16867.0,GLRX5,PR01238,ENSG00000182512
7835,16868.0,GLRX5,GRX5,ENSG00000182512
7836,16875.0,GLS,KIAA0838,ENSG00000115419
7837,16876.0,GLS,GLS1,ENSG00000115419
7838,16877.0,GLS2,GA,ENSG00000135423
7839,16878.0,GLS2,GLS,ENSG00000135423
7840,16879.0,GLS2,LGA,ENSG00000135423
7841,16880.0,GLS2,hLGA,ENSG00000135423
7842,16881.0,GLT1D1,FLJ31978,ENSG00000151948
7843,16883.0,GLT8D1,AD-017,ENSG00000016864
7844,16884.0,GLT8D1,FLJ14611,ENSG00000016864
7845,16885.0,GLT8D2,FLJ31494,ENSG00000120820
7846,16886.0,GLTP,,ENSG00000139433
7847,16889.0,GLUD1,GDH,ENSG00000148672
7848,16897.0,GLUD2,,ENSG00000182890
7849,16898.0,GLUL,,ENSG00000135821
7850,16906.0,GLYAT,GAT,ENSG00000149124
7851,16907.0,GLYAT,ACGNAT,ENSG00000149124
7852,16922.0,GLYR1,BM045,ENSG00000140632
7853,16923.0,GLYR1,HIBDL,ENSG00000140632
7854,16924.0,GLYR1,NP60,ENSG00000140632
7855,16925.0,GLYR1,N-PAC,ENSG00000140632
7856,16927.0,GM2A,SAP-3,ENSG00000196743
7857,16930.0,GMCL1,FLJ13057,ENSG00000087338
7858,16931.0,GMCL1,BTBD13,ENSG00000087338
7859,16932.0,GMCL1,GCL1,ENSG00000087338
7860,16933.0,GMCL1,SPATA29,ENSG00000087338
7861,16936.0,GMDS,GMD,ENSG00000112699
7862,16937.0,GMDS,SDR3E1,ENSG00000112699
7863,16939.0,GMEB1,P96PIF,ENSG00000162419
7864,16940.0,GMEB1,PIF96,ENSG00000162419
7865,16941.0,GMEB2,P79PIF,ENSG00000101216
7866,16942.0,GMEB2,KIAA1269,ENSG00000101216
7867,16943.0,GMEB2,PIF79,ENSG00000101216
7868,16945.0,GMFB,GMF,ENSG00000197045
7869,16947.0,GMFG,,ENSG00000130755
7870,16948.0,GMIP,ARHGAP46,ENSG00000089639
7871,16951.0,GMNN,Gem,ENSG00000112312
7872,16952.0,GMPPA,,ENSG00000144591
7873,16954.0,GMPR,,ENSG00000137198
7874,16955.0,GMPR2,,ENSG00000100938
7875,16958.0,GNA11,FBH,ENSG00000088256
7876,16959.0,GNA11,FBH2,ENSG00000088256
7877,16960.0,GNA11,FHH2,ENSG00000088256
7878,16961.0,GNA12,gep,ENSG00000146535
7879,16962.0,GNA13,G13,ENSG00000120063
7880,16963.0,GNA13,MGC46138,ENSG00000120063
7881,16965.0,GNA14,,ENSG00000156049
7882,16967.0,GNA15,GNA16,ENSG00000060558
7883,16968.0,GNAI1,,ENSG00000127955
7884,16969.0,GNAI2,GIP,ENSG00000114353
7885,16972.0,GNAI3,87U6,ENSG00000065135
7886,16973.0,GNAL,,ENSG00000141404
7887,16974.0,GNAO1,G-ALPHA-o,ENSG00000087258
7888,16975.0,GNAQ,G-ALPHA-q,ENSG00000156052
7889,16976.0,GNAQ,GAQ,ENSG00000156052
7890,16978.0,GNAS,NESP55,ENSG00000087460
7891,16979.0,GNAS,NESP,ENSG00000087460
7892,16980.0,GNAS,GNASXL,ENSG00000087460
7893,16981.0,GNAS,GPSA,ENSG00000087460
7894,16982.0,GNAS,SCG6,ENSG00000087460
7895,16983.0,GNAS,SgVI,ENSG00000087460
7896,16989.0,GNAT1,CSNBAD3,ENSG00000114349
7897,16990.0,GNAT2,ACHM4,ENSG00000134183
7898,16991.0,GNAT3,gustducin,ENSG00000214415
7899,16992.0,GNAT3,GDCA,ENSG00000214415
7900,16993.0,GNAZ,,ENSG00000128266
7901,16994.0,GNB1,,ENSG00000078369
7902,16997.0,GNB2,,ENSG00000172354
7903,16998.0,GNB3,,ENSG00000111664
7904,17000.0,GNB5,GB5,ENSG00000069966
7905,17001.0,GNE,Uae1,ENSG00000159921
7906,17002.0,GNG2,,ENSG00000186469
7907,17003.0,GNG3,,ENSG00000162188
7908,17004.0,GNG4,,ENSG00000168243
7909,17005.0,GNG5,,ENSG00000174021
7910,17011.0,GNG7,FLJ00058,ENSG00000176533
7911,17015.0,GNG11,GNGT11,ENSG00000127920
7912,17016.0,GNG12,,ENSG00000172380
7913,17018.0,GNG13,h2-35,ENSG00000127588
7914,17019.0,GNG13,G(gamma)13,ENSG00000127588
7915,17021.0,GNGT1,GNG1,ENSG00000127928
7916,17023.0,GNL1,HSR1,ENSG00000204590
7917,17024.0,GNL2,Ngp-1,ENSG00000134697
7918,17025.0,GNL2,HUMAUANTIG,ENSG00000134697
7919,17026.0,GNL2,Nog2,ENSG00000134697
7920,17027.0,GNL2,Nug2,ENSG00000134697
7921,17029.0,GNL3,C77032,ENSG00000163938
7922,17030.0,GNL3,E2IG3,ENSG00000163938
7923,17031.0,GNL3,MGC800,ENSG00000163938
7924,17032.0,GNL3,NS,ENSG00000163938
7925,17033.0,GNL3L,FLJ10613,ENSG00000130119
7926,17034.0,GNL3L,GNL3B,ENSG00000130119
7927,17036.0,GNLY,NKG5,ENSG00000115523
7928,17037.0,GNLY,LAG-2,ENSG00000115523
7929,17038.0,GNLY,D2S69E,ENSG00000115523
7930,17039.0,GNLY,TLA519,ENSG00000115523
7931,17040.0,GNMT,,ENSG00000124713
7932,17041.0,GNPAT,DHAPAT,ENSG00000116906
7933,17042.0,GNPAT,DAPAT,ENSG00000116906
7934,17043.0,GNPAT,DAP-AT,ENSG00000116906
7935,17045.0,GNPDA1,GNPDA,ENSG00000113552
7936,17046.0,GNPDA1,HLN,ENSG00000113552
7937,17047.0,GNPDA1,GPI,ENSG00000113552
7938,17048.0,GNPDA1,KIAA0060,ENSG00000113552
7939,17052.0,GNPTAB,KIAA1208,ENSG00000111670
7940,17053.0,GNPTAB,MGC4170,ENSG00000111670
7941,17056.0,GNRH1,,ENSG00000147437
7942,17057.0,GNRH2,,ENSG00000125787
7943,17058.0,GNRHR,LHRHR,ENSG00000109163
7944,17061.0,GNS,,ENSG00000135677
7945,17062.0,GOLGA1,golgin-97,ENSG00000136935
7946,17063.0,GOLGA1,MGC33154,ENSG00000136935
7947,17064.0,GOLGA2,GM130,ENSG00000167110
7948,17065.0,GOLGA2,golgin-95,ENSG00000167110
7949,17078.0,GOLGA3,golgin-160,ENSG00000090615
7950,17079.0,GOLGA3,GCP170,ENSG00000090615
7951,17080.0,GOLGA3,MEA-2,ENSG00000090615
7952,17081.0,GOLGA4,GOLG,ENSG00000144674
7953,17082.0,GOLGA4,GCP2,ENSG00000144674
7954,17083.0,GOLGA4,p230,ENSG00000144674
7955,17084.0,GOLGA4,golgin-240,ENSG00000144674
7956,17088.0,GOLGA5,ret-II,ENSG00000066455
7957,17089.0,GOLGA5,golgin-84,ENSG00000066455
7958,17090.0,GOLGA5,rfg5,ENSG00000066455
7959,17091.0,GOLGA5,GOLIM5,ENSG00000066455
7960,17117.0,GOLGA7,GCP16,ENSG00000147533
7961,17118.0,GOLGA7,HSPC041,ENSG00000147533
7962,17119.0,GOLGA7,GOLGA3AP1,ENSG00000147533
7963,17120.0,GOLGA7,GOLGA7A,ENSG00000147533
7964,17123.0,GOLGA8A,GM88,ENSG00000175265
7965,17124.0,GOLGA8A,GOLGIN-67,ENSG00000175265
7966,17125.0,GOLGA8A,FAP286,ENSG00000175265
7967,17126.0,GOLGA8A,CFAP286,ENSG00000175265
7968,17146.0,GOLGB1,GCP,ENSG00000173230
7969,17147.0,GOLGB1,GCP372,ENSG00000173230
7970,17148.0,GOLGB1,giantin,ENSG00000173230
7971,17149.0,GOLGB1,GOLIM1,ENSG00000173230
7972,17150.0,GOLIM4,GPP130,ENSG00000173905
7973,17151.0,GOLIM4,GIMPC,ENSG00000173905
7974,17152.0,GOLIM4,P138,ENSG00000173905
7975,17153.0,GOLM1,GP73,ENSG00000135052
7976,17154.0,GOLM1,FLJ23608,ENSG00000135052
7977,17155.0,GOLM1,bA379P1.3,ENSG00000135052
7978,17158.0,GOLPH3,GPP34,ENSG00000113384
7979,17159.0,GOLPH3,GOPP1,ENSG00000113384
7980,17160.0,GOLPH3,MIDAS,ENSG00000113384
7981,17161.0,GOLPH3,Vps74,ENSG00000113384
7982,17162.0,GOLPH3L,GPP34R,ENSG00000143457
7983,17168.0,GOLT1B,CGI-141,ENSG00000111711
7984,17169.0,GOLT1B,YMR292W,ENSG00000111711
7985,17170.0,GOLT1B,GOT1,ENSG00000111711
7986,17184.0,GORASP1,GRASP65,ENSG00000114745
7987,17185.0,GORASP1,P65,ENSG00000114745
7988,17186.0,GORASP1,FLJ23443,ENSG00000114745
7989,17187.0,GORASP2,GRASP55,ENSG00000115806
7990,17188.0,GORASP2,GRS2,ENSG00000115806
7991,17189.0,GORASP2,GOLPH6,ENSG00000115806
7992,17190.0,GOSR1,GOS28,ENSG00000108587
7993,17191.0,GOSR1,P28,ENSG00000108587
7994,17192.0,GOSR1,GS28,ENSG00000108587
7995,17193.0,GOSR1,GOS-28,ENSG00000108587
7996,17194.0,GOSR1,GOLIM2,ENSG00000108587
7997,17195.0,GOSR2,GS27,ENSG00000108433
7998,17196.0,GOSR2,Bos1,ENSG00000108433
7999,17197.0,GOT1,AST1,ENSG00000120053
8000,17199.0,GOT2,mitAAT,ENSG00000125166
8001,17200.0,GOT2,KATIV,ENSG00000125166
8002,17201.0,GOT2,KAT4,ENSG00000125166
8003,17202.0,GOT2,KYAT4,ENSG00000125166
8004,17210.0,GP1BA,CD42b,ENSG00000185245
8005,17211.0,GP1BA,GPIbalpha,ENSG00000185245
8006,17214.0,GP2,ZAP75,ENSG00000169347
8007,17215.0,GP5,CD42d,ENSG00000178732
8008,17216.0,GP6,GPVI,ENSG00000088053
8009,17217.0,GP9,CD42a,ENSG00000169704
8010,17218.0,GP9,GPIX,ENSG00000169704
8011,17219.0,GPA33,A33,ENSG00000143167
8012,17220.0,GPAA1,GAA1,ENSG00000197858
8013,17221.0,GPAA1,hGAA1,ENSG00000197858
8014,17245.0,GPATCH1,ECGP,ENSG00000076650
8015,17246.0,GPATCH1,FLJ10206,ENSG00000076650
8016,17247.0,GPATCH1,FLJ38686,ENSG00000076650
8017,17248.0,GPATCH2,FLJ10252,ENSG00000092978
8018,17249.0,GPATCH2,CT110,ENSG00000092978
8019,17250.0,GPATCH2,PPP1R30,ENSG00000092978
8020,17251.0,GPATCH2,Pfa1,ENSG00000092978
8021,17254.0,GPATCH3,FLJ12455,ENSG00000198746
8022,17257.0,GPATCH8,,ENSG00000186566
8023,17270.0,GPBP1L1,SP192,ENSG00000159592
8024,17271.0,GPC1,glypican,ENSG00000063660
8025,17275.0,GPC3,OCI-5,ENSG00000147257
8026,17276.0,GPC3,SGBS,ENSG00000147257
8027,17277.0,GPC3,SGBS1,ENSG00000147257
8028,17278.0,GPC3,SGB,ENSG00000147257
8029,17279.0,GPC3,DGSX,ENSG00000147257
8030,17281.0,GPC4,K-glypican,ENSG00000076716
8031,17282.0,GPC5,,ENSG00000179399
8032,17292.0,GPD1,,ENSG00000167588
8033,17293.0,GPD1L,KIAA0089,ENSG00000152642
8034,17294.0,GPD2,,ENSG00000115159
8035,17309.0,GPHN,KIAA1385,ENSG00000171723
8036,17310.0,GPI,AMF,ENSG00000105220
8037,17311.0,GPI,NLK,ENSG00000105220
8038,17314.0,GPKOW,T54,ENSG00000068394
8039,17315.0,GPKOW,GPATC5,ENSG00000068394
8040,17316.0,GPKOW,GPATCH5,ENSG00000068394
8041,17317.0,GPKOW,Spp2,ENSG00000068394
8042,17318.0,GPKOW,Mos2,ENSG00000068394
8043,17319.0,GPLD1,,ENSG00000112293
8044,17320.0,GPM6A,,ENSG00000150625
8045,17321.0,GPM6B,M6B,ENSG00000046653
8046,17322.0,GPM6B,MGC17150,ENSG00000046653
8047,17323.0,GPM6B,MGC54284,ENSG00000046653
8048,17327.0,GPN1,NTPBP,ENSG00000198522
8049,17328.0,GPN1,MBDIN,ENSG00000198522
8050,17329.0,GPN1,ATPBD1A,ENSG00000198522
8051,17330.0,GPN1,RPAP4,ENSG00000198522
8052,17331.0,GPN2,FLJ10349,ENSG00000142751
8053,17332.0,GPN3,MGC14560,ENSG00000111231
8054,17334.0,GPNMB,NMB,ENSG00000136235
8055,17335.0,GPNMB,HGFIN,ENSG00000136235
8056,17336.0,GPR1,,ENSG00000183671
8057,17338.0,GPR3,ACCA,ENSG00000181773
8058,17339.0,GPR4,,ENSG00000177464
8059,17340.0,GPR6,,ENSG00000146360
8060,17341.0,GPR12,GPCR21,ENSG00000132975
8061,17342.0,GPR12,PPP1R84,ENSG00000132975
8062,17343.0,GPR15,,ENSG00000154165
8063,17344.0,GPR17,,ENSG00000144230
8064,17345.0,GPR18,,ENSG00000125245
8065,17346.0,GPR19,,ENSG00000183150
8066,17347.0,GPR20,,ENSG00000204882
8067,17349.0,GPR22,,ENSG00000172209
8068,17350.0,GPR25,,ENSG00000170128
8069,17352.0,GPR27,SREB1,ENSG00000170837
8070,17360.0,GPR35,,ENSG00000178623
8071,17362.0,GPR37,EDNRBL,ENSG00000170775
8072,17363.0,GPR37,hET(B)R-LP,ENSG00000170775
8073,17364.0,GPR37,PAELR,ENSG00000170775
8074,17365.0,GPR37L1,ETBR-LP-2,ENSG00000170075
8075,17366.0,GPR39,,ENSG00000183840
8076,17371.0,GPR50,H9,ENSG00000102195
8077,17372.0,GPR50,Mel1c,ENSG00000102195
8078,17374.0,GPR52,,ENSG00000203737
8079,17380.0,GPR63,PSP24(beta),ENSG00000112218
8080,17381.0,GPR63,PSP24B,ENSG00000112218
8081,17382.0,GPR65,hTDAG8,ENSG00000140030
8082,17383.0,GPR65,TDAG8,ENSG00000140030
8083,17384.0,GPR68,OGR1,ENSG00000119714
8084,17391.0,GPR84,EX33,ENSG00000139572
8085,17392.0,GPR85,SREB2,ENSG00000164604
8086,17393.0,GPR87,,ENSG00000138271
8087,17394.0,GPR88,,ENSG00000181656
8088,17400.0,GPR107,KIAA1624,ENSG00000148358
8089,17401.0,GPR107,RP11-88G17,ENSG00000148358
8090,17402.0,GPR107,FLJ20998,ENSG00000148358
8091,17403.0,GPR107,LUSTR1,ENSG00000148358
8092,17408.0,GPR132,G2A,ENSG00000183484
8093,17409.0,GPR135,HUMNPIIY20,ENSG00000181619
8094,17410.0,GPR135,PAFR,ENSG00000181619
8095,17411.0,GPR137,C11orf4,ENSG00000173264
8096,17412.0,GPR137,GPR137A,ENSG00000173264
8097,17413.0,GPR137,TM7SF1L1,ENSG00000173264
8098,17414.0,GPR137B,,ENSG00000077585
8099,17421.0,GPR143,,ENSG00000101850
8100,17432.0,GPR153,PGR1,ENSG00000158292
8101,17446.0,GPR161,RE2,ENSG00000143147
8102,17447.0,GPR162,A-2,ENSG00000250510
8103,17448.0,GPR162,GRCA,ENSG00000250510
8104,17452.0,GPR171,H963,ENSG00000174946
8105,17453.0,GPR173,SREB3,ENSG00000184194
8106,17455.0,GPR176,Gm1012,ENSG00000166073
8107,17459.0,GPR182,hrhAMR,ENSG00000166856
8108,17460.0,GPR182,G10D,ENSG00000166856
8109,17461.0,GPR182,AM-R,ENSG00000166856
8110,17462.0,GPR183,,ENSG00000169508
8111,17464.0,GPRASP1,GASP,ENSG00000198932
8112,17465.0,GPRASP1,GASP1,ENSG00000198932
8113,17468.0,GPRC5A,RAIG1,ENSG00000013588
8114,17469.0,GPRC5A,TIG1,ENSG00000013588
8115,17470.0,GPRC5A,PEIG-1,ENSG00000013588
8116,17471.0,GPRC5B,RAIG-2,ENSG00000167191
8117,17472.0,GPRC5C,RAIG-3,ENSG00000170412
8118,17473.0,GPRC5D,,ENSG00000111291
8119,17481.0,GPS1,COPS1,ENSG00000169727
8120,17482.0,GPS1,CSN1,ENSG00000169727
8121,17483.0,GPS2,,ENSG00000132522
8122,17488.0,GPSM2,LGN,ENSG00000121957
8123,17489.0,GPSM2,Pins,ENSG00000121957
8124,17490.0,GPSM3,NG1,ENSG00000213654
8125,17491.0,GPSM3,G18,ENSG00000213654
8126,17492.0,GPSM3,G18.1a,ENSG00000213654
8127,17493.0,GPSM3,G18.1b,ENSG00000213654
8128,17494.0,GPSM3,G18.2,ENSG00000213654
8129,17495.0,GPSM3,AGS4,ENSG00000213654
8130,17496.0,GPT,ALT1,ENSG00000167701
8131,17497.0,GPT,GPT1,ENSG00000167701
8132,17503.0,GPX2,GSHPX-GI,ENSG00000176153
8133,17505.0,GPX4,PHGPx,ENSG00000167468
8134,17506.0,GPX4,MCSP,ENSG00000167468
8135,17507.0,GPX5,,ENSG00000224586
8136,17509.0,GPX7,FLJ14777,ENSG00000116157
8137,17510.0,GPX7,GPX6,ENSG00000116157
8138,17511.0,GPX7,NPGPx,ENSG00000116157
8139,17515.0,GRAMD1B,KIAA1201,ENSG00000023171
8140,17516.0,GRAMD1C,DKFZp434C0328,ENSG00000178075
8141,17520.0,GRAMD4,KIAA0767,ENSG00000075240
8142,17521.0,GRAMD4,DIP,ENSG00000075240
8143,17531.0,GRAP2,Grf40,ENSG00000100351
8144,17532.0,GRAP2,GrbX,ENSG00000100351
8145,17533.0,GRAP2,GRBLG,ENSG00000100351
8146,17534.0,GRAP2,GADS,ENSG00000100351
8147,17535.0,GRAP2,Mona,ENSG00000100351
8148,17538.0,GRB2,NCKAP2,ENSG00000177885
8149,17539.0,GRB7,,ENSG00000141738
8150,17540.0,GRB10,,ENSG00000106070
8151,17541.0,GRB14,,ENSG00000115290
8152,17542.0,GREB1,KIAA0575,ENSG00000196208
8153,17543.0,GREB1L,FLJ13687,ENSG00000141449
8154,17544.0,GREB1L,C18orf6,ENSG00000141449
